Manufacturer,Tool Type,Series,Family Code,Part Number,Thread Size,Diameter,Shank Dia,LOC,OAL,Flutes,Coating,Material Focus,List Price,Source File,Imported At,End Geometry,Flute Count,Shank,Corner,Allowed Materials,Source Rule,Flute Length,Overall Length,Material,Catalog Diameter Label,Catalog Page,Catalog Style Description,Diameter Decimal,Shank Decimal,LOC Decimal,OAL Decimal,Manufacturer Key,Tool Type Key,Series Key,Part Number Key,Material Focus Key
M.A. Ford,Drill,Miniature Drill Hardened Steels,,20011,,0.011,0.125,0.066,1.5,2,Uncoated,,51.3,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.011,0.125,0.066,1.5,M.A. FORD,DRILL,MINIATUREDRILLHARDENEDSTEELS,20011,
M.A. Ford,Drill,Miniature Drill Hardened Steels,,20011-C3,,0.011,0.125,0.066,1.5,2,AlTiN,,61.08,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.011,0.125,0.066,1.5,M.A. FORD,DRILL,MINIATUREDRILLHARDENEDSTEELS,20011-C3,
M.A. Ford,Drill,Miniature Drill Hardened Steels,,20012,,0.012,0.125,0.072,1.5,2,Uncoated,,49.9,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.012,0.125,0.072,1.5,M.A. FORD,DRILL,MINIATUREDRILLHARDENEDSTEELS,20012,
M.A. Ford,Drill,Miniature Drill Hardened Steels,,20012-C3,,0.012,0.125,0.072,1.5,2,AlTiN,,59.68,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.012,0.125,0.072,1.5,M.A. FORD,DRILL,MINIATUREDRILLHARDENEDSTEELS,20012-C3,
M.A. Ford,Drill,204,,20412500,,0.125,,1.25,2.25,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.125,,1.25,2.25,M.A. FORD,DRILL,204,20412500,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,204,,20412850,,0.1285,,1.25,2.25,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.1285,,1.25,2.25,M.A. FORD,DRILL,204,20412850,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,204,,20413600,,0.136,,1.375,2.5,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.136,,1.375,2.5,M.A. FORD,DRILL,204,20413600,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,204,,20414050,,0.1405,,1.375,2.5,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.1405,,1.375,2.5,M.A. FORD,DRILL,204,20414050,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,204,,20414060,,0.1406,,1.375,2.5,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.1406,,1.375,2.5,M.A. FORD,DRILL,204,20414060,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,204,,20414400,,0.144,,1.375,2.5,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.144,,1.375,2.5,M.A. FORD,DRILL,204,20414400,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,204,,20414700,,0.147,,1.375,2.5,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.147,,1.375,2.5,M.A. FORD,DRILL,204,20414700,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,204,,20414950,,0.1495,,1.375,2.5,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.1495,,1.375,2.5,M.A. FORD,DRILL,204,20414950,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,204,,20415200,,0.152,,1.375,2.5,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.152,,1.375,2.5,M.A. FORD,DRILL,204,20415200,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,204,,20415400,,0.154,,1.375,2.5,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.154,,1.375,2.5,M.A. FORD,DRILL,204,20415400,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,205,,20512500,,0.125,,0.875,1.875,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.125,,0.875,1.875,M.A. FORD,DRILL,205,20512500,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,205,,20512850,,0.1285,,0.9375,1.9375,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.1285,,0.9375,1.9375,M.A. FORD,DRILL,205,20512850,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,205,,20513600,,0.136,,0.9375,1.9375,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.136,,0.9375,1.9375,M.A. FORD,DRILL,205,20513600,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,205,,20514050,,0.1405,,0.9375,1.9375,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.1405,,0.9375,1.9375,M.A. FORD,DRILL,205,20514050,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,205,,20514060,,0.1406,,0.9375,1.9375,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.1406,,0.9375,1.9375,M.A. FORD,DRILL,205,20514060,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,205,,20514400,,0.144,,1.0,2.0625,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.144,,1.0,2.0625,M.A. FORD,DRILL,205,20514400,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,205,,20514700,,0.147,,1.0,2.0625,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.147,,1.0,2.0625,M.A. FORD,DRILL,205,20514700,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,205,,20514950,,0.1495,,1.0,2.0625,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.1495,,1.0,2.0625,M.A. FORD,DRILL,205,20514950,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,205,,20515200,,0.152,,1.0,2.0625,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.152,,1.0,2.0625,M.A. FORD,DRILL,205,20515200,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,Drill,205,,20515400,,0.154,,1.0,2.0625,2,Uncoated,"6061 Aluminum, Steel, Stainless",,RMFI_HARDRESET_STARTER_LIBRARY_v1.xlsx,2026-03-28 11:56:36,,,,,,,,,,,,,0.154,,1.0,2.0625,M.A. FORD,DRILL,205,20515400,"6061 ALUMINUM, STEEL, STAINLESS"
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24505-C3,,0.005,0.125,0.0075,1.5,2,AlTiN,,70.28,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.005,0.125,0.0075,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24505-C3,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24506-C3,,0.006,0.125,0.009,1.5,2,AlTiN,,68.28,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.006,0.125,0.009,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24506-C3,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24507-C3,,0.007,0.125,0.0105,1.5,2,AlTiN,,68.28,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.007,0.125,0.0105,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24507-C3,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24508-C3,,0.008,0.125,0.012,1.5,2,AlTiN,,68.28,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.008,0.125,0.012,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24508-C3,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24509-C3,,0.009,0.125,0.0135,1.5,2,AlTiN,,68.28,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.009,0.125,0.0135,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24509-C3,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24510-C3,,0.01,0.125,0.015,1.5,2,AlTiN,,57.88,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.01,0.125,0.015,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24510-C3,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24605-C3,,0.005,0.125,0.0075,1.5,4,AlTiN,,70.28,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.005,0.125,0.0075,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24605-C3,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24606-C3,,0.006,0.125,0.009,1.5,4,AlTiN,,68.28,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.006,0.125,0.009,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24606-C3,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24607-C3,,0.007,0.125,0.0105,1.5,4,AlTiN,,68.28,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.007,0.125,0.0105,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24607-C3,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24608-C3,,0.008,0.125,0.012,1.5,4,AlTiN,,68.28,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.008,0.125,0.012,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24608-C3,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24609-C3,,0.009,0.125,0.0135,1.5,4,AlTiN,,68.28,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.009,0.125,0.0135,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24609-C3,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24609-C4,,0.009,0.125,0.027,1.5,4,Amorphous Diamond,,83.17,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.009,0.125,0.027,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24609-C4,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24610-C3,,0.01,0.125,0.015,1.5,4,AlTiN,,57.88,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.01,0.125,0.015,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24610-C3,
M.A. Ford,End Mill,Miniature Ball Stub Standard,,24610-C4,,0.01,0.125,0.015,1.5,4,Amorphous Diamond,,72.77,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.01,0.125,0.015,1.5,M.A. FORD,END MILL,MINIATUREBALLSTUBSTANDARD,24610-C4,
OSG,End Mill,WX-PHSS,WX-PHSS,3016521,,0.0827,0.2362,0.126,2.3622,4,WX,Steel,11500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.0827,0.2362,0.126,2.3622,OSG,END MILL,WXPHSS,3016521,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016522,,0.0866,0.2362,0.1299,2.3622,4,WX,Steel,11500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.0866,0.2362,0.1299,2.3622,OSG,END MILL,WXPHSS,3016522,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016526,,0.1024,0.2362,0.1535,2.3622,4,WX,Steel,11500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1024,0.2362,0.1535,2.3622,OSG,END MILL,WXPHSS,3016526,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016531,,0.122,0.2362,0.185,2.3622,4,WX,Steel,12000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.122,0.2362,0.185,2.3622,OSG,END MILL,WXPHSS,3016531,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016536,,0.1417,0.2362,0.2126,2.3622,4,WX,Steel,12000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1417,0.2362,0.2126,2.3622,OSG,END MILL,WXPHSS,3016536,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016537,,0.1457,0.2362,0.2205,2.3622,4,WX,Steel,12000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1457,0.2362,0.2205,2.3622,OSG,END MILL,WXPHSS,3016537,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016538,,0.1496,0.2362,0.2244,2.3622,4,WX,Steel,12000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1496,0.2362,0.2244,2.3622,OSG,END MILL,WXPHSS,3016538,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016544,,0.1732,0.2362,0.2598,2.3622,4,WX,Steel,12900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1732,0.2362,0.2598,2.3622,OSG,END MILL,WXPHSS,3016544,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016546,,0.1811,0.2362,0.2717,2.3622,4,WX,Steel,12900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1811,0.2362,0.2717,2.3622,OSG,END MILL,WXPHSS,3016546,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016549,,0.1929,0.2362,0.2913,2.3622,4,WX,Steel,12900.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.1929,0.2362,0.2913,2.3622,OSG,END MILL,WXPHSS,3016549,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016551,,0.2008,0.2362,0.3031,2.3622,4,WX,Steel,14000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2008,0.2362,0.3031,2.3622,OSG,END MILL,WXPHSS,3016551,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016552,,0.2047,0.2362,0.3071,2.3622,4,WX,Steel,14000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2047,0.2362,0.3071,2.3622,OSG,END MILL,WXPHSS,3016552,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016553,,0.2087,0.2362,0.315,2.3622,4,WX,Steel,14000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2087,0.2362,0.315,2.3622,OSG,END MILL,WXPHSS,3016553,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016554,,0.2126,0.2362,0.3189,2.3622,4,WX,Steel,14000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2126,0.2362,0.3189,2.3622,OSG,END MILL,WXPHSS,3016554,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016557,,0.2244,0.2362,0.3386,2.3622,4,WX,Steel,14000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2244,0.2362,0.3386,2.3622,OSG,END MILL,WXPHSS,3016557,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016559,,0.2323,0.2362,0.3504,2.3622,4,WX,Steel,14000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2323,0.2362,0.3504,2.3622,OSG,END MILL,WXPHSS,3016559,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016561,,0.2402,0.315,0.3622,3.1496,4,WX,Steel,18500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2402,0.315,0.3622,3.1496,OSG,END MILL,WXPHSS,3016561,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016562,,0.2441,0.315,0.3661,3.1496,4,WX,Steel,18500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2441,0.315,0.3661,3.1496,OSG,END MILL,WXPHSS,3016562,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016563,,0.248,0.315,0.374,3.1496,4,WX,Steel,18500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.248,0.315,0.374,3.1496,OSG,END MILL,WXPHSS,3016563,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016564,,0.252,0.315,0.378,3.1496,4,WX,Steel,18500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.252,0.315,0.378,3.1496,OSG,END MILL,WXPHSS,3016564,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016565,,0.2559,0.315,0.3858,3.1496,4,WX,Steel,16100.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2559,0.315,0.3858,3.1496,OSG,END MILL,WXPHSS,3016565,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016566,,0.2598,0.315,0.3898,3.1496,4,WX,Steel,18500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2598,0.315,0.3898,3.1496,OSG,END MILL,WXPHSS,3016566,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016567,,0.2638,0.315,0.3976,3.1496,4,WX,Steel,18500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2638,0.315,0.3976,3.1496,OSG,END MILL,WXPHSS,3016567,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016568,,0.2677,0.315,0.4016,3.1496,4,WX,Steel,18500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2677,0.315,0.4016,3.1496,OSG,END MILL,WXPHSS,3016568,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016569,,0.2717,0.315,0.4094,3.1496,4,WX,Steel,18500.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2717,0.315,0.4094,3.1496,OSG,END MILL,WXPHSS,3016569,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016571,,0.2795,0.315,0.4213,3.1496,4,WX,Steel,20400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2795,0.315,0.4213,3.1496,OSG,END MILL,WXPHSS,3016571,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016574,,0.2913,0.315,0.437,3.1496,4,WX,Steel,20400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2913,0.315,0.437,3.1496,OSG,END MILL,WXPHSS,3016574,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016576,,0.2992,0.315,0.4488,3.1496,4,WX,Steel,20400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.2992,0.315,0.4488,3.1496,OSG,END MILL,WXPHSS,3016576,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016577,,0.3031,0.315,0.4567,3.1496,4,WX,Steel,20400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3031,0.315,0.4567,3.1496,OSG,END MILL,WXPHSS,3016577,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016578,,0.3071,0.315,0.4606,3.1496,4,WX,Steel,20400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3071,0.315,0.4606,3.1496,OSG,END MILL,WXPHSS,3016578,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016579,,0.311,0.315,0.4685,3.1496,4,WX,Steel,20400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.311,0.315,0.4685,3.1496,OSG,END MILL,WXPHSS,3016579,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016581,,0.3189,0.3937,0.4803,3.1496,4,WX,Steel,23800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3189,0.3937,0.4803,3.1496,OSG,END MILL,WXPHSS,3016581,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016582,,0.3228,0.3937,0.4843,3.1496,4,WX,Steel,23800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3228,0.3937,0.4843,3.1496,OSG,END MILL,WXPHSS,3016582,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016583,,0.3268,0.3937,0.4921,3.1496,4,WX,Steel,23800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3268,0.3937,0.4921,3.1496,OSG,END MILL,WXPHSS,3016583,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016586,,0.3386,0.3937,0.5079,3.1496,4,WX,Steel,23800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3386,0.3937,0.5079,3.1496,OSG,END MILL,WXPHSS,3016586,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016587,,0.3425,0.3937,0.5157,3.1496,4,WX,Steel,23800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3425,0.3937,0.5157,3.1496,OSG,END MILL,WXPHSS,3016587,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016588,,0.3465,0.3937,0.5197,3.1496,4,WX,Steel,23800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3465,0.3937,0.5197,3.1496,OSG,END MILL,WXPHSS,3016588,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016589,,0.3504,0.3937,0.5276,3.1496,4,WX,Steel,23800.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3504,0.3937,0.5276,3.1496,OSG,END MILL,WXPHSS,3016589,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016590,,0.3543,0.3937,0.5315,3.1496,4,WX,Steel,20400.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3543,0.3937,0.5315,3.1496,OSG,END MILL,WXPHSS,3016590,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016591,,0.3583,0.3937,0.5394,3.1496,4,WX,Steel,27000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3583,0.3937,0.5394,3.1496,OSG,END MILL,WXPHSS,3016591,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016592,,0.3622,0.3937,0.5433,3.1496,4,WX,Steel,27000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3622,0.3937,0.5433,3.1496,OSG,END MILL,WXPHSS,3016592,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016593,,0.3661,0.3937,0.5512,3.1496,4,WX,Steel,27000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3661,0.3937,0.5512,3.1496,OSG,END MILL,WXPHSS,3016593,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016594,,0.3701,0.3937,0.5551,3.1496,4,WX,Steel,27000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3701,0.3937,0.5551,3.1496,OSG,END MILL,WXPHSS,3016594,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016596,,0.378,0.3937,0.5669,3.1496,4,WX,Steel,27000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.378,0.3937,0.5669,3.1496,OSG,END MILL,WXPHSS,3016596,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016597,,0.3819,0.3937,0.5748,3.1496,4,WX,Steel,27000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3819,0.3937,0.5748,3.1496,OSG,END MILL,WXPHSS,3016597,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016598,,0.3858,0.3937,0.5787,3.1496,4,WX,Steel,27000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3858,0.3937,0.5787,3.1496,OSG,END MILL,WXPHSS,3016598,STEEL
OSG,End Mill,WX-PHSS,WX-PHSS,3016599,,0.3898,0.3937,0.5866,3.1496,4,WX,Steel,27000.0,RMFI_Tool_Database_Master.xlsx,2026-03-29T08:01:24,,,,,,,,,,,,,0.3898,0.3937,0.5866,3.1496,OSG,END MILL,WXPHSS,3016599,STEEL
